video_id,comment_text,like_count,published_at,channel_id,channel_type,title,sentiment_score,sentiment_label
UC_aajtak_vid19,Finally someone explaining this clearly,486,2026-06-23T14:48:53Z,UC_aajtak,mainstream_news,Bollywood: Aaj Tak Coverage #20,0.481,positive
UC_aajtak_vid19,Stop spreading fear for views,198,2026-05-14T22:48:53Z,UC_aajtak,mainstream_news,Bollywood: Aaj Tak Coverage #20,-0.6597,negative
UC_aajtak_vid19,"This is so biased, disappointing",261,2026-05-15T09:48:53Z,UC_aajtak,mainstream_news,Bollywood: Aaj Tak Coverage #20,-0.7367,negative
UC_aajtak_vid19,"Waste of time, no real information",281,2026-06-28T17:48:53Z,UC_aajtak,mainstream_news,Bollywood: Aaj Tak Coverage #20,-0.6124,negative
UC_aajtak_vid19,"Great reporting, very balanced coverage",106,2026-06-18T00:48:53Z,UC_aajtak,mainstream_news,Bollywood: Aaj Tak Coverage #20,0.6249,positive
UC_aajtak_vid19,Stop spreading fear for views,359,2026-06-27T00:48:53Z,UC_aajtak,mainstream_news,Bollywood: Aaj Tak Coverage #20,-0.6597,negative
UC_aajtak_vid19,Watching this in 2026,460,2026-05-10T13:48:53Z,UC_aajtak,mainstream_news,Bollywood: Aaj Tak Coverage #20,0.0,neutral
UC_aajtak_vid19,"Clickbait title, video says nothing new",274,2026-07-01T22:48:53Z,UC_aajtak,mainstream_news,Bollywood: Aaj Tak Coverage #20,0.0,neutral
UC_aajtak_vid19,Stop spreading fear for views,136,2026-05-28T07:48:53Z,UC_aajtak,mainstream_news,Bollywood: Aaj Tak Coverage #20,-0.6597,negative
UC_aajtak_vid20,"Clickbait title, video says nothing new",427,2026-06-19T23:48:53Z,UC_aajtak,mainstream_news,Weather Alert: Aaj Tak Coverage #21,0.0,neutral
UC_aajtak_vid20,Finally someone explaining this clearly,167,2026-05-06T10:48:53Z,UC_aajtak,mainstream_news,Weather Alert: Aaj Tak Coverage #21,0.481,positive
UC_aajtak_vid20,Stop spreading fear for views,231,2026-07-01T04:48:53Z,UC_aajtak,mainstream_news,Weather Alert: Aaj Tak Coverage #21,-0.6597,negative
UC_aajtak_vid20,"Anchor is shouting again, unwatchable",394,2026-06-07T12:48:53Z,UC_aajtak,mainstream_news,Weather Alert: Aaj Tak Coverage #21,0.0,neutral
UC_aajtak_vid20,"Great reporting, very balanced coverage",198,2026-05-12T15:48:53Z,UC_aajtak,mainstream_news,Weather Alert: Aaj Tak Coverage #21,0.6249,positive
UC_aajtak_vid20,"Clickbait title, video says nothing new",102,2026-05-15T00:48:53Z,UC_aajtak,mainstream_news,Weather Alert: Aaj Tak Coverage #21,0.0,neutral
UC_aajtak_vid20,Stop spreading fear for views,426,2026-05-18T21:48:53Z,UC_aajtak,mainstream_news,Weather Alert: Aaj Tak Coverage #21,-0.6597,negative
UC_aajtak_vid20,Best explainer I have seen on this topic,418,2026-06-13T07:48:53Z,UC_aajtak,mainstream_news,Weather Alert: Aaj Tak Coverage #21,0.6369,positive
UC_aajtak_vid20,"Clickbait title, video says nothing new",290,2026-05-07T10:48:53Z,UC_aajtak,mainstream_news,Weather Alert: Aaj Tak Coverage #21,0.0,neutral
UC_aajtak_vid20,"Great reporting, very balanced coverage",158,2026-07-02T12:48:53Z,UC_aajtak,mainstream_news,Weather Alert: Aaj Tak Coverage #21,0.6249,positive
UC_aajtak_vid20,Which state is this news from,105,2026-05-31T19:48:53Z,UC_aajtak,mainstream_news,Weather Alert: Aaj Tak Coverage #21,0.0,neutral
UC_aajtak_vid20,Stop spreading fear for views,234,2026-06-06T23:48:53Z,UC_aajtak,mainstream_news,Weather Alert: Aaj Tak Coverage #21,-0.6597,negative
UC_aajtak_vid20,First comment,245,2026-05-27T23:48:53Z,UC_aajtak,mainstream_news,Weather Alert: Aaj Tak Coverage #21,0.0,neutral
UC_aajtak_vid20,Finally someone explaining this clearly,39,2026-05-24T15:48:53Z,UC_aajtak,mainstream_news,Weather Alert: Aaj Tak Coverage #21,0.481,positive
UC_aajtak_vid20,What time did this happen,317,2026-06-29T18:48:53Z,UC_aajtak,mainstream_news,Weather Alert: Aaj Tak Coverage #21,0.0,neutral
UC_aajtak_vid20,What time did this happen,155,2026-06-04T06:48:53Z,UC_aajtak,mainstream_news,Weather Alert: Aaj Tak Coverage #21,0.0,neutral
UC_aajtak_vid20,"Clickbait title, video says nothing new",49,2026-06-29T07:48:53Z,UC_aajtak,mainstream_news,Weather Alert: Aaj Tak Coverage #21,0.0,neutral
UC_aajtak_vid20,Finally someone explaining this clearly,497,2026-06-04T19:48:53Z,UC_aajtak,mainstream_news,Weather Alert: Aaj Tak Coverage #21,0.481,positive
UC_aajtak_vid20,What time did this happen,143,2026-06-05T22:48:53Z,UC_aajtak,mainstream_news,Weather Alert: Aaj Tak Coverage #21,0.0,neutral
UC_aajtak_vid20,"Great reporting, very balanced coverage",460,2026-06-25T09:48:53Z,UC_aajtak,mainstream_news,Weather Alert: Aaj Tak Coverage #21,0.6249,positive
UC_aajtak_vid21,Thanks for the honest update on this,476,2026-05-04T12:48:53Z,UC_aajtak,mainstream_news,Crime News: Aaj Tak Coverage #22,0.7351,positive
UC_aajtak_vid21,"Great reporting, very balanced coverage",450,2026-05-04T03:48:53Z,UC_aajtak,mainstream_news,Crime News: Aaj Tak Coverage #22,0.6249,positive
UC_aajtak_vid21,"Great reporting, very balanced coverage",44,2026-05-17T11:48:53Z,UC_aajtak,mainstream_news,Crime News: Aaj Tak Coverage #22,0.6249,positive
UC_aajtak_vid21,"Anchor is shouting again, unwatchable",355,2026-05-28T10:48:53Z,UC_aajtak,mainstream_news,Crime News: Aaj Tak Coverage #22,0.0,neutral
UC_aajtak_vid21,Best explainer I have seen on this topic,245,2026-06-27T19:48:53Z,UC_aajtak,mainstream_news,Crime News: Aaj Tak Coverage #22,0.6369,positive
UC_aajtak_vid21,"Clickbait title, video says nothing new",33,2026-06-06T21:48:53Z,UC_aajtak,mainstream_news,Crime News: Aaj Tak Coverage #22,0.0,neutral
UC_aajtak_vid21,"This is so biased, disappointing",254,2026-06-05T04:48:53Z,UC_aajtak,mainstream_news,Crime News: Aaj Tak Coverage #22,-0.7367,negative
UC_aajtak_vid21,"This is so biased, disappointing",295,2026-05-06T17:48:53Z,UC_aajtak,mainstream_news,Crime News: Aaj Tak Coverage #22,-0.7367,negative
UC_aajtak_vid21,Stop spreading fear for views,363,2026-06-13T19:48:53Z,UC_aajtak,mainstream_news,Crime News: Aaj Tak Coverage #22,-0.6597,negative
UC_aajtak_vid21,Stop spreading fear for views,12,2026-05-21T10:48:53Z,UC_aajtak,mainstream_news,Crime News: Aaj Tak Coverage #22,-0.6597,negative
UC_aajtak_vid21,Can someone summarize this in short,120,2026-05-19T04:48:53Z,UC_aajtak,mainstream_news,Crime News: Aaj Tak Coverage #22,0.0,neutral
UC_aajtak_vid21,What time did this happen,447,2026-05-27T05:48:53Z,UC_aajtak,mainstream_news,Crime News: Aaj Tak Coverage #22,0.0,neutral
UC_aajtak_vid21,"Waste of time, no real information",405,2026-06-17T20:48:53Z,UC_aajtak,mainstream_news,Crime News: Aaj Tak Coverage #22,-0.6124,negative
UC_aajtak_vid21,What time did this happen,146,2026-06-09T16:48:53Z,UC_aajtak,mainstream_news,Crime News: Aaj Tak Coverage #22,0.0,neutral
UC_aajtak_vid21,"Waste of time, no real information",420,2026-06-02T01:48:53Z,UC_aajtak,mainstream_news,Crime News: Aaj Tak Coverage #22,-0.6124,negative
UC_aajtak_vid21,This channel actually does its research,371,2026-05-28T01:48:53Z,UC_aajtak,mainstream_news,Crime News: Aaj Tak Coverage #22,0.0,neutral
UC_aajtak_vid21,This channel actually does its research,208,2026-06-21T00:48:53Z,UC_aajtak,mainstream_news,Crime News: Aaj Tak Coverage #22,0.0,neutral
UC_aajtak_vid21,"Waste of time, no real information",177,2026-05-14T09:48:53Z,UC_aajtak,mainstream_news,Crime News: Aaj Tak Coverage #22,-0.6124,negative
UC_aajtak_vid21,Thanks for the honest update on this,345,2026-05-29T05:48:53Z,UC_aajtak,mainstream_news,Crime News: Aaj Tak Coverage #22,0.7351,positive
UC_aajtak_vid21,"Waste of time, no real information",44,2026-05-25T10:48:53Z,UC_aajtak,mainstream_news,Crime News: Aaj Tak Coverage #22,-0.6124,negative
UC_aajtak_vid22,Which state is this news from,473,2026-06-09T22:48:53Z,UC_aajtak,mainstream_news,Tech & AI: Aaj Tak Coverage #23,0.0,neutral
UC_aajtak_vid22,"Anchor is shouting again, unwatchable",441,2026-05-20T13:48:53Z,UC_aajtak,mainstream_news,Tech & AI: Aaj Tak Coverage #23,0.0,neutral
UC_aajtak_vid22,Which state is this news from,259,2026-05-04T22:48:53Z,UC_aajtak,mainstream_news,Tech & AI: Aaj Tak Coverage #23,0.0,neutral
UC_aajtak_vid22,This channel actually does its research,276,2026-05-22T19:48:53Z,UC_aajtak,mainstream_news,Tech & AI: Aaj Tak Coverage #23,0.0,neutral
UC_aajtak_vid22,Best explainer I have seen on this topic,71,2026-05-11T12:48:53Z,UC_aajtak,mainstream_news,Tech & AI: Aaj Tak Coverage #23,0.6369,positive
UC_aajtak_vid22,First comment,41,2026-05-11T05:48:53Z,UC_aajtak,mainstream_news,Tech & AI: Aaj Tak Coverage #23,0.0,neutral
UC_aajtak_vid22,Watching this in 2026,278,2026-06-30T02:48:53Z,UC_aajtak,mainstream_news,Tech & AI: Aaj Tak Coverage #23,0.0,neutral
UC_aajtak_vid22,"Great reporting, very balanced coverage",130,2026-05-04T01:48:53Z,UC_aajtak,mainstream_news,Tech & AI: Aaj Tak Coverage #23,0.6249,positive
UC_aajtak_vid22,"Clickbait title, video says nothing new",378,2026-06-17T21:48:53Z,UC_aajtak,mainstream_news,Tech & AI: Aaj Tak Coverage #23,0.0,neutral
UC_aajtak_vid22,Stop spreading fear for views,250,2026-06-25T08:48:53Z,UC_aajtak,mainstream_news,Tech & AI: Aaj Tak Coverage #23,-0.6597,negative
UC_aajtak_vid22,Stop spreading fear for views,280,2026-05-04T06:48:53Z,UC_aajtak,mainstream_news,Tech & AI: Aaj Tak Coverage #23,-0.6597,negative
UC_aajtak_vid22,"Waste of time, no real information",112,2026-05-27T07:48:53Z,UC_aajtak,mainstream_news,Tech & AI: Aaj Tak Coverage #23,-0.6124,negative
UC_aajtak_vid22,"This is so biased, disappointing",115,2026-05-22T22:48:53Z,UC_aajtak,mainstream_news,Tech & AI: Aaj Tak Coverage #23,-0.7367,negative
UC_aajtak_vid22,"Clickbait title, video says nothing new",366,2026-07-02T02:48:53Z,UC_aajtak,mainstream_news,Tech & AI: Aaj Tak Coverage #23,0.0,neutral
UC_aajtak_vid22,First comment,73,2026-05-05T16:48:53Z,UC_aajtak,mainstream_news,Tech & AI: Aaj Tak Coverage #23,0.0,neutral
UC_aajtak_vid22,Stop spreading fear for views,123,2026-05-15T06:48:53Z,UC_aajtak,mainstream_news,Tech & AI: Aaj Tak Coverage #23,-0.6597,negative
UC_aajtak_vid22,"Clickbait title, video says nothing new",277,2026-05-23T15:48:53Z,UC_aajtak,mainstream_news,Tech & AI: Aaj Tak Coverage #23,0.0,neutral
UC_aajtak_vid22,Can someone summarize this in short,12,2026-07-01T18:48:53Z,UC_aajtak,mainstream_news,Tech & AI: Aaj Tak Coverage #23,0.0,neutral
UC_aajtak_vid22,Finally someone explaining this clearly,95,2026-05-10T21:48:53Z,UC_aajtak,mainstream_news,Tech & AI: Aaj Tak Coverage #23,0.481,positive
UC_aajtak_vid22,This channel actually does its research,231,2026-05-03T15:48:53Z,UC_aajtak,mainstream_news,Tech & AI: Aaj Tak Coverage #23,0.0,neutral
UC_aajtak_vid23,Stop spreading fear for views,338,2026-06-07T18:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #24,-0.6597,negative
UC_aajtak_vid23,Stop spreading fear for views,175,2026-06-08T07:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #24,-0.6597,negative
UC_aajtak_vid23,Thanks for the honest update on this,317,2026-05-26T03:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #24,0.7351,positive
UC_aajtak_vid23,"Anchor is shouting again, unwatchable",21,2026-05-20T03:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #24,0.0,neutral
UC_aajtak_vid23,First comment,163,2026-06-10T18:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #24,0.0,neutral
UC_aajtak_vid23,Thanks for the honest update on this,440,2026-05-12T06:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #24,0.7351,positive
UC_aajtak_vid23,What time did this happen,216,2026-05-19T00:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #24,0.0,neutral
UC_aajtak_vid23,Stop spreading fear for views,485,2026-05-20T03:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #24,-0.6597,negative
UC_aajtak_vid23,First comment,19,2026-06-01T16:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #24,0.0,neutral
UC_aajtak_vid23,"Anchor is shouting again, unwatchable",47,2026-06-27T11:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #24,0.0,neutral
UC_aajtak_vid23,"This is so biased, disappointing",232,2026-06-07T19:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #24,-0.7367,negative
UC_aajtak_vid23,"Anchor is shouting again, unwatchable",240,2026-06-30T08:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #24,0.0,neutral
UC_aajtak_vid23,"Waste of time, no real information",110,2026-05-24T05:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #24,-0.6124,negative
UC_aajtak_vid23,Finally someone explaining this clearly,303,2026-05-07T21:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #24,0.481,positive
UC_aajtak_vid23,Watching this in 2026,227,2026-06-28T02:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #24,0.0,neutral
UC_aajtak_vid23,This channel actually does its research,356,2026-05-27T06:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #24,0.0,neutral
UC_aajtak_vid23,Watching this in 2026,334,2026-05-17T17:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #24,0.0,neutral
UC_aajtak_vid23,"Great reporting, very balanced coverage",357,2026-05-30T03:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #24,0.6249,positive
UC_aajtak_vid23,Thanks for the honest update on this,150,2026-05-09T13:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #24,0.7351,positive
UC_aajtak_vid23,Best explainer I have seen on this topic,169,2026-06-05T15:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #24,0.6369,positive
UC_aajtak_vid24,"This is so biased, disappointing",101,2026-06-02T03:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #25,-0.7367,negative
UC_aajtak_vid24,Thanks for the honest update on this,397,2026-05-15T22:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #25,0.7351,positive
UC_aajtak_vid24,First comment,22,2026-06-13T13:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #25,0.0,neutral
UC_aajtak_vid24,Best explainer I have seen on this topic,432,2026-06-01T11:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #25,0.6369,positive
UC_aajtak_vid24,"This is so biased, disappointing",51,2026-06-22T14:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #25,-0.7367,negative
UC_aajtak_vid24,Best explainer I have seen on this topic,288,2026-07-01T04:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #25,0.6369,positive
UC_aajtak_vid24,"Waste of time, no real information",10,2026-05-18T02:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #25,-0.6124,negative
UC_aajtak_vid24,Which state is this news from,325,2026-05-29T15:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #25,0.0,neutral
UC_aajtak_vid24,"This is so biased, disappointing",142,2026-06-05T01:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #25,-0.7367,negative
UC_aajtak_vid24,"This is so biased, disappointing",33,2026-06-27T10:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #25,-0.7367,negative
UC_aajtak_vid24,Which state is this news from,243,2026-06-07T02:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #25,0.0,neutral
UC_aajtak_vid24,Can someone summarize this in short,61,2026-07-01T13:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #25,0.0,neutral
UC_aajtak_vid24,Finally someone explaining this clearly,340,2026-06-20T04:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #25,0.481,positive
UC_aajtak_vid24,"Anchor is shouting again, unwatchable",191,2026-05-28T10:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #25,0.0,neutral
UC_aajtak_vid24,"Clickbait title, video says nothing new",298,2026-06-06T15:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #25,0.0,neutral
UC_aajtak_vid24,"Clickbait title, video says nothing new",103,2026-06-23T09:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #25,0.0,neutral
UC_aajtak_vid24,Thanks for the honest update on this,5,2026-06-09T17:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #25,0.7351,positive
UC_aajtak_vid24,"This is so biased, disappointing",57,2026-05-29T21:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #25,-0.7367,negative
UC_aajtak_vid24,Best explainer I have seen on this topic,4,2026-06-13T14:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #25,0.6369,positive
UC_aajtak_vid24,"Clickbait title, video says nothing new",440,2026-06-02T12:48:53Z,UC_aajtak,mainstream_news,Elections 2026: Aaj Tak Coverage #25,0.0,neutral
UC_ndtv_vid0,"Waste of time, no real information",104,2026-06-29T21:48:53Z,UC_ndtv,mainstream_news,Bollywood: NDTV Coverage #1,-0.6124,negative
UC_ndtv_vid0,"This is so biased, disappointing",57,2026-06-10T23:48:53Z,UC_ndtv,mainstream_news,Bollywood: NDTV Coverage #1,-0.7367,negative
UC_ndtv_vid0,Stop spreading fear for views,220,2026-06-17T11:48:53Z,UC_ndtv,mainstream_news,Bollywood: NDTV Coverage #1,-0.6597,negative
UC_ndtv_vid0,Best explainer I have seen on this topic,292,2026-05-15T10:48:53Z,UC_ndtv,mainstream_news,Bollywood: NDTV Coverage #1,0.6369,positive
UC_ndtv_vid0,Which state is this news from,430,2026-06-17T14:48:53Z,UC_ndtv,mainstream_news,Bollywood: NDTV Coverage #1,0.0,neutral
UC_ndtv_vid0,Best explainer I have seen on this topic,162,2026-05-15T11:48:53Z,UC_ndtv,mainstream_news,Bollywood: NDTV Coverage #1,0.6369,positive
UC_ndtv_vid0,Thanks for the honest update on this,104,2026-05-28T23:48:53Z,UC_ndtv,mainstream_news,Bollywood: NDTV Coverage #1,0.7351,positive
UC_ndtv_vid0,Finally someone explaining this clearly,46,2026-05-26T19:48:53Z,UC_ndtv,mainstream_news,Bollywood: NDTV Coverage #1,0.481,positive
UC_ndtv_vid0,Stop spreading fear for views,414,2026-06-01T15:48:53Z,UC_ndtv,mainstream_news,Bollywood: NDTV Coverage #1,-0.6597,negative
UC_ndtv_vid0,Thanks for the honest update on this,113,2026-06-17T04:48:53Z,UC_ndtv,mainstream_news,Bollywood: NDTV Coverage #1,0.7351,positive
UC_ndtv_vid0,"Clickbait title, video says nothing new",469,2026-06-18T10:48:53Z,UC_ndtv,mainstream_news,Bollywood: NDTV Coverage #1,0.0,neutral
UC_ndtv_vid0,Finally someone explaining this clearly,343,2026-06-13T05:48:53Z,UC_ndtv,mainstream_news,Bollywood: NDTV Coverage #1,0.481,positive
UC_ndtv_vid0,"Anchor is shouting again, unwatchable",434,2026-06-08T04:48:53Z,UC_ndtv,mainstream_news,Bollywood: NDTV Coverage #1,0.0,neutral
UC_ndtv_vid0,"Great reporting, very balanced coverage",433,2026-06-27T05:48:53Z,UC_ndtv,mainstream_news,Bollywood: NDTV Coverage #1,0.6249,positive
UC_ndtv_vid0,"Waste of time, no real information",76,2026-05-16T06:48:53Z,UC_ndtv,mainstream_news,Bollywood: NDTV Coverage #1,-0.6124,negative
UC_ndtv_vid0,First comment,11,2026-05-29T10:48:53Z,UC_ndtv,mainstream_news,Bollywood: NDTV Coverage #1,0.0,neutral
UC_ndtv_vid0,Thanks for the honest update on this,223,2026-05-13T02:48:53Z,UC_ndtv,mainstream_news,Bollywood: NDTV Coverage #1,0.7351,positive
UC_ndtv_vid0,"This is so biased, disappointing",255,2026-05-30T23:48:53Z,UC_ndtv,mainstream_news,Bollywood: NDTV Coverage #1,-0.7367,negative
UC_ndtv_vid0,"Waste of time, no real information",310,2026-06-19T07:48:53Z,UC_ndtv,mainstream_news,Bollywood: NDTV Coverage #1,-0.6124,negative
UC_ndtv_vid0,"Great reporting, very balanced coverage",307,2026-05-09T20:48:53Z,UC_ndtv,mainstream_news,Bollywood: NDTV Coverage #1,0.6249,positive
UC_ndtv_vid1,"Clickbait title, video says nothing new",403,2026-06-07T12:48:53Z,UC_ndtv,mainstream_news,Farmers Protest: NDTV Coverage #2,0.0,neutral
UC_ndtv_vid1,This channel actually does its research,207,2026-06-15T11:48:53Z,UC_ndtv,mainstream_news,Farmers Protest: NDTV Coverage #2,0.0,neutral
UC_ndtv_vid1,"Clickbait title, video says nothing new",194,2026-05-25T03:48:53Z,UC_ndtv,mainstream_news,Farmers Protest: NDTV Coverage #2,0.0,neutral
UC_ndtv_vid1,Watching this in 2026,124,2026-05-21T20:48:53Z,UC_ndtv,mainstream_news,Farmers Protest: NDTV Coverage #2,0.0,neutral
UC_ndtv_vid1,"Great reporting, very balanced coverage",199,2026-05-27T07:48:53Z,UC_ndtv,mainstream_news,Farmers Protest: NDTV Coverage #2,0.6249,positive
UC_ndtv_vid1,"This is so biased, disappointing",251,2026-06-04T19:48:53Z,UC_ndtv,mainstream_news,Farmers Protest: NDTV Coverage #2,-0.7367,negative
UC_ndtv_vid1,"Waste of time, no real information",45,2026-06-05T10:48:53Z,UC_ndtv,mainstream_news,Farmers Protest: NDTV Coverage #2,-0.6124,negative
UC_ndtv_vid1,Stop spreading fear for views,187,2026-05-05T10:48:53Z,UC_ndtv,mainstream_news,Farmers Protest: NDTV Coverage #2,-0.6597,negative
UC_ndtv_vid1,"Clickbait title, video says nothing new",112,2026-05-09T00:48:53Z,UC_ndtv,mainstream_news,Farmers Protest: NDTV Coverage #2,0.0,neutral
UC_ndtv_vid1,"Anchor is shouting again, unwatchable",271,2026-05-12T12:48:53Z,UC_ndtv,mainstream_news,Farmers Protest: NDTV Coverage #2,0.0,neutral
UC_ndtv_vid1,First comment,186,2026-06-29T11:48:53Z,UC_ndtv,mainstream_news,Farmers Protest: NDTV Coverage #2,0.0,neutral
UC_ndtv_vid1,Finally someone explaining this clearly,47,2026-05-23T20:48:53Z,UC_ndtv,mainstream_news,Farmers Protest: NDTV Coverage #2,0.481,positive
UC_ndtv_vid1,Stop spreading fear for views,40,2026-05-30T10:48:53Z,UC_ndtv,mainstream_news,Farmers Protest: NDTV Coverage #2,-0.6597,negative
UC_ndtv_vid1,Stop spreading fear for views,72,2026-05-09T05:48:53Z,UC_ndtv,mainstream_news,Farmers Protest: NDTV Coverage #2,-0.6597,negative
UC_ndtv_vid1,Finally someone explaining this clearly,117,2026-06-06T09:48:53Z,UC_ndtv,mainstream_news,Farmers Protest: NDTV Coverage #2,0.481,positive
UC_ndtv_vid1,"Great reporting, very balanced coverage",118,2026-05-08T16:48:53Z,UC_ndtv,mainstream_news,Farmers Protest: NDTV Coverage #2,0.6249,positive
UC_ndtv_vid1,"Anchor is shouting again, unwatchable",335,2026-05-12T19:48:53Z,UC_ndtv,mainstream_news,Farmers Protest: NDTV Coverage #2,0.0,neutral
UC_ndtv_vid1,Best explainer I have seen on this topic,240,2026-05-03T05:48:53Z,UC_ndtv,mainstream_news,Farmers Protest: NDTV Coverage #2,0.6369,positive
UC_ndtv_vid1,Can someone summarize this in short,8,2026-05-12T12:48:53Z,UC_ndtv,mainstream_news,Farmers Protest: NDTV Coverage #2,0.0,neutral
UC_ndtv_vid1,"This is so biased, disappointing",34,2026-05-14T15:48:53Z,UC_ndtv,mainstream_news,Farmers Protest: NDTV Coverage #2,-0.7367,negative
UC_ndtv_vid2,Finally someone explaining this clearly,273,2026-06-25T04:48:53Z,UC_ndtv,mainstream_news,Economy & Inflation: NDTV Coverage #3,0.481,positive
UC_ndtv_vid2,Stop spreading fear for views,370,2026-06-21T14:48:53Z,UC_ndtv,mainstream_news,Economy & Inflation: NDTV Coverage #3,-0.6597,negative
UC_ndtv_vid2,"Clickbait title, video says nothing new",125,2026-05-13T18:48:53Z,UC_ndtv,mainstream_news,Economy & Inflation: NDTV Coverage #3,0.0,neutral
UC_ndtv_vid2,"Clickbait title, video says nothing new",392,2026-06-15T02:48:53Z,UC_ndtv,mainstream_news,Economy & Inflation: NDTV Coverage #3,0.0,neutral
UC_ndtv_vid2,Watching this in 2026,258,2026-05-06T17:48:53Z,UC_ndtv,mainstream_news,Economy & Inflation: NDTV Coverage #3,0.0,neutral
UC_ndtv_vid2,"Clickbait title, video says nothing new",24,2026-06-02T14:48:53Z,UC_ndtv,mainstream_news,Economy & Inflation: NDTV Coverage #3,0.0,neutral
UC_ndtv_vid2,Can someone summarize this in short,441,2026-05-25T07:48:53Z,UC_ndtv,mainstream_news,Economy & Inflation: NDTV Coverage #3,0.0,neutral
UC_ndtv_vid2,Stop spreading fear for views,236,2026-06-17T04:48:53Z,UC_ndtv,mainstream_news,Economy & Inflation: NDTV Coverage #3,-0.6597,negative
UC_ndtv_vid2,"Great reporting, very balanced coverage",365,2026-06-17T13:48:53Z,UC_ndtv,mainstream_news,Economy & Inflation: NDTV Coverage #3,0.6249,positive
UC_ndtv_vid2,"This is so biased, disappointing",34,2026-06-08T14:48:53Z,UC_ndtv,mainstream_news,Economy & Inflation: NDTV Coverage #3,-0.7367,negative
UC_ndtv_vid2,Thanks for the honest update on this,270,2026-05-12T03:48:53Z,UC_ndtv,mainstream_news,Economy & Inflation: NDTV Coverage #3,0.7351,positive
UC_ndtv_vid2,"Waste of time, no real information",281,2026-05-28T19:48:53Z,UC_ndtv,mainstream_news,Economy & Inflation: NDTV Coverage #3,-0.6124,negative
UC_ndtv_vid2,"Anchor is shouting again, unwatchable",238,2026-05-22T02:48:53Z,UC_ndtv,mainstream_news,Economy & Inflation: NDTV Coverage #3,0.0,neutral
UC_ndtv_vid2,"Anchor is shouting again, unwatchable",295,2026-05-17T19:48:53Z,UC_ndtv,mainstream_news,Economy & Inflation: NDTV Coverage #3,0.0,neutral
UC_ndtv_vid2,Stop spreading fear for views,268,2026-05-04T05:48:53Z,UC_ndtv,mainstream_news,Economy & Inflation: NDTV Coverage #3,-0.6597,negative
UC_ndtv_vid2,Thanks for the honest update on this,64,2026-05-12T17:48:53Z,UC_ndtv,mainstream_news,Economy & Inflation: NDTV Coverage #3,0.7351,positive
